Tag Code,Report Season,Location,latitude,longitude
031QP,2005,El Rosario,30.0595,115.7258
038RQ,2005,El Rosario,30.0595,115.7258
104XW,2005,El Rosario,30.0595,115.7258
106MW,2005,El Rosario,30.0595,115.7258
111XW,2005,El Rosario,30.0595,115.7258
161YL,2005,El Rosario,30.0595,115.7258
273LK,2005,El Rosario,30.0595,115.7258
397NN,2005,El Rosario,30.0595,115.7258
463ZX,2005,El Rosario,30.0595,115.7258
540OB,2005,El Rosario,30.0595,115.7258
591XA,2005,El Rosario,30.0595,115.7258
718HW,2005,El Rosario,30.0595,115.7258
779SE,2005,El Rosario,30.0595,115.7258
831HW,2005,El Rosario,30.0595,115.7258
831JP,2005,El Rosario,30.0595,115.7258
876NJ,2005,El Rosario,30.0595,115.7258
ABB672,2005,El Rosario,30.0595,115.7258
ABK571,2005,El Rosario,30.0595,115.7258
ABY264,2005,El Rosario,30.0595,115.7258
ACA625,2005,El Rosario,30.0595,115.7258
ACF217,2005,El Rosario,30.0595,115.7258
ACJ381,2005,El Rosario,30.0595,115.7258
ACJ388,2005,El Rosario,30.0595,115.7258
ACL890,2005,El Rosario,30.0595,115.7258
ACL929,2005,El Rosario,30.0595,115.7258
ACL987,2005,El Rosario,30.0595,115.7258
ACN077,2005,El Rosario,30.0595,115.7258
ACU221,2005,El Rosario,30.0595,115.7258
ACY649,2005,El Rosario,30.0595,115.7258
ACZ721,2005,El Rosario,30.0595,115.7258
ADD851,2005,El Rosario,30.0595,115.7258
ADJ627,2005,El Rosario,30.0595,115.7258
ADR065,2005,El Rosario,30.0595,115.7258
ADS543,2005,El Rosario,30.0595,115.7258
ADS546,2005,El Rosario,30.0595,115.7258
ADS673,2005,El Rosario,30.0595,115.7258
ADS835,2005,El Rosario,30.0595,115.7258
ADT006,2005,El Rosario,30.0595,115.7258
ADW716,2005,El Rosario,30.0595,115.7258
ADY679,2005,El Rosario,30.0595,115.7258
AED212,2005,El Rosario,30.0595,115.7258
