Tag Code,Report Season,Location,latitude,longitude
551TZ,2014,El Rosario,30.0595,115.7258
AHQ131,2014,El Rosario,30.0595,115.7258
BCU560,2014,El Rosario,30.0595,115.7258
BLX060,2014,El Rosario,30.0595,115.7258
HBU634,2014,El Rosario,30.0595,115.7258
LMT828,2014,El Rosario,30.0595,115.7258
MBH898,2014,El Rosario,30.0595,115.7258
NEH856,2014,El Rosario,30.0595,115.7258
NJC883,2014,El Rosario,30.0595,115.7258
NJH867,2014,El Rosario,30.0595,115.7258
NJN542,2014,El Rosario,30.0595,115.7258
NLN961,2014,El Rosario,30.0595,115.7258
PHX209,2014,El Rosario,30.0595,115.7258
PJU774,2014,El Rosario,30.0595,115.7258
RAX815,2014,El Rosario,30.0595,115.7258
RAY488,2014,El Rosario,30.0595,115.7258
RCM292,2014,El Rosario,30.0595,115.7258
RGB961,2014,El Rosario,30.0595,115.7258
RGE540,2014,El Rosario,30.0595,115.7258
RGP257,2014,El Rosario,30.0595,115.7258
RGP302,2014,El Rosario,30.0595,115.7258
RGR855,2014,El Rosario,30.0595,115.7258
RGY104,2014,El Rosario,30.0595,115.7258
RHA231,2014,El Rosario,30.0595,115.7258
RHN156,2014,El Rosario,30.0595,115.7258
RHU144,2014,El Rosario,30.0595,115.7258
RJB500,2014,El Rosario,30.0595,115.7258
RJH014,2014,El Rosario,30.0595,115.7258
RJU525,2014,El Rosario,30.0595,115.7258
RLB775,2014,El Rosario,30.0595,115.7258
RLZ650,2014,El Rosario,30.0595,115.7258
RNH705,2014,El Rosario,30.0595,115.7258
RNP372,2014,El Rosario,30.0595,115.7258
RNY726,2014,El Rosario,30.0595,115.7258
RPA262,2014,El Rosario,30.0595,115.7258
RRE240,2014,El Rosario,30.0595,115.7258
RRG827,2014,El Rosario,30.0595,115.7258
SAW909,2014,El Rosario,30.0595,115.7258
SAY762,2014,El Rosario,30.0595,115.7258
SAY894,2014,El Rosario,30.0595,115.7258
SAZ332,2014,El Rosario,30.0595,115.7258
SBA672,2014,El Rosario,30.0595,115.7258
SBC111,2014,El Rosario,30.0595,115.7258
SBC139,2014,El Rosario,30.0595,115.7258
SBC303,2014,El Rosario,30.0595,115.7258
SBT600,2014,El Rosario,30.0595,115.7258
SCC614,2014,El Rosario,30.0595,115.7258
SCJ475,2014,El Rosario,30.0595,115.7258
SCJ985,2014,El Rosario,30.0595,115.7258
SCY262,2014,El Rosario,30.0595,115.7258
SCY734,2014,El Rosario,30.0595,115.7258
SCZ307,2014,El Rosario,30.0595,115.7258
SCZ376,2014,El Rosario,30.0595,115.7258
SCZ389,2014,El Rosario,30.0595,115.7258
SEA136,2014,El Rosario,30.0595,115.7258
SEA661,2014,El Rosario,30.0595,115.7258
SEA765,2014,El Rosario,30.0595,115.7258
SEB157,2014,El Rosario,30.0595,115.7258
SEB301,2014,El Rosario,30.0595,115.7258
SEB609,2014,El Rosario,30.0595,115.7258
SEC708,2014,El Rosario,30.0595,115.7258
SEC789,2014,El Rosario,30.0595,115.7258
SEG669,2014,El Rosario,30.0595,115.7258
SEJ638,2014,El Rosario,30.0595,115.7258
SEL228,2014,El Rosario,30.0595,115.7258
SEL350,2014,El Rosario,30.0595,115.7258
SEL361,2014,El Rosario,30.0595,115.7258
SEL507,2014,El Rosario,30.0595,115.7258
SEM886,2014,El Rosario,30.0595,115.7258
SEP881,2014,El Rosario,30.0595,115.7258
SER355,2014,El Rosario,30.0595,115.7258
SES621,2014,El Rosario,30.0595,115.7258
SES663,2014,El Rosario,30.0595,115.7258
SES711,2014,El Rosario,30.0595,115.7258
SET555,2014,El Rosario,30.0595,115.7258
SET597,2014,El Rosario,30.0595,115.7258
SEU948,2014,El Rosario,30.0595,115.7258
SEU978,2014,El Rosario,30.0595,115.7258
SEU985,2014,El Rosario,30.0595,115.7258
SEU999,2014,El Rosario,30.0595,115.7258
SEX215,2014,El Rosario,30.0595,115.7258
SEX586,2014,El Rosario,30.0595,115.7258
SEZ573,2014,El Rosario,30.0595,115.7258
SEZ594,2014,El Rosario,30.0595,115.7258
SEZ653,2014,El Rosario,30.0595,115.7258
SEZ694,2014,El Rosario,30.0595,115.7258
SEZ706,2014,El Rosario,30.0595,115.7258
SGA789,2014,El Rosario,30.0595,115.7258
SGA879,2014,El Rosario,30.0595,115.7258
SGA884,2014,El Rosario,30.0595,115.7258
SGA927,2014,El Rosario,30.0595,115.7258
SGB013,2014,El Rosario,30.0595,115.7258
SGB166,2014,El Rosario,30.0595,115.7258
SGB178,2014,El Rosario,30.0595,115.7258
SGB629,2014,El Rosario,30.0595,115.7258
SGB761,2014,El Rosario,30.0595,115.7258
SGG933,2014,El Rosario,30.0595,115.7258
SGJ959,2014,El Rosario,30.0595,115.7258
SGM627,2014,El Rosario,30.0595,115.7258
SGM802,2014,El Rosario,30.0595,115.7258
SGP798,2014,El Rosario,30.0595,115.7258
SGP809,2014,El Rosario,30.0595,115.7258
SGR169,2014,El Rosario,30.0595,115.7258
SGW453,2014,El Rosario,30.0595,115.7258
SGX542,2014,El Rosario,30.0595,115.7258
SGX554,2014,El Rosario,30.0595,115.7258
SHC361,2014,El Rosario,30.0595,115.7258
SHC372,2014,El Rosario,30.0595,115.7258
SHG035,2014,El Rosario,30.0595,115.7258
SHG186,2014,El Rosario,30.0595,115.7258
SHG335,2014,El Rosario,30.0595,115.7258
SHH649,2014,El Rosario,30.0595,115.7258
SHM849,2014,El Rosario,30.0595,115.7258
SHN416,2014,El Rosario,30.0595,115.7258
SHN555,2014,El Rosario,30.0595,115.7258
SHN659,2014,El Rosario,30.0595,115.7258
SHN786,2014,El Rosario,30.0595,115.7258
