Tag Code,Report Season,Location,latitude,longitude
149NI,2010,El Rosario,30.0595,115.7258
300LL,2010,El Rosario,30.0595,115.7258
ADJ836,2010,El Rosario,30.0595,115.7258
ADQ848,2010,El Rosario,30.0595,115.7258
AFM857,2010,El Rosario,30.0595,115.7258
AGA507,2010,El Rosario,30.0595,115.7258
AGD967,2010,El Rosario,30.0595,115.7258
AJU779,2010,El Rosario,30.0595,115.7258
BEY515,2010,El Rosario,30.0595,115.7258
BFA024,2010,El Rosario,30.0595,115.7258
BGP607,2010,El Rosario,30.0595,115.7258
BHQ252,2010,El Rosario,30.0595,115.7258
BJD483,2010,El Rosario,30.0595,115.7258
BKM845,2010,El Rosario,30.0595,115.7258
BKS082,2010,El Rosario,30.0595,115.7258
BLC826,2010,El Rosario,30.0595,115.7258
BLD101,2010,El Rosario,30.0595,115.7258
CAG065,2010,El Rosario,30.0595,115.7258
CAG087,2010,El Rosario,30.0595,115.7258
CCD447,2010,El Rosario,30.0595,115.7258
CCL644,2010,El Rosario,30.0595,115.7258
CCR156,2010,El Rosario,30.0595,115.7258
CCZ736,2010,El Rosario,30.0595,115.7258
CDE375,2010,El Rosario,30.0595,115.7258
CDI393,2010,El Rosario,30.0595,115.7258
CDP702,2010,El Rosario,30.0595,115.7258
CDX378,2010,El Rosario,30.0595,115.7258
CDZ291,2010,El Rosario,30.0595,115.7258
CEA322,2010,El Rosario,30.0595,115.7258
CEA785,2010,El Rosario,30.0595,115.7258
CEU152,2010,El Rosario,30.0595,115.7258
CEW622,2010,El Rosario,30.0595,115.7258
CEY252,2010,El Rosario,30.0595,115.7258
CEZ086,2010,El Rosario,30.0595,115.7258
CEZ529,2010,El Rosario,30.0595,115.7258
CFJ980,2010,El Rosario,30.0595,115.7258
CFN632,2010,El Rosario,30.0595,115.7258
CFR707,2010,El Rosario,30.0595,115.7258
CFS183,2010,El Rosario,30.0595,115.7258
CGA137,2010,El Rosario,30.0595,115.7258
CGB788,2010,El Rosario,30.0595,115.7258
CGJ616,2010,El Rosario,30.0595,115.7258
