Tag Code,Report Season,Location,latitude,longitude
044ME,2007,El Rosario,30.0595,115.7258
231JR,2007,El Rosario,30.0595,115.7258
279GZ,2007,El Rosario,30.0595,115.7258
939HX,2007,El Rosario,30.0595,115.7258
AAR894,2007,El Rosario,30.0595,115.7258
ABB486,2007,El Rosario,30.0595,115.7258
ACO502,2007,El Rosario,30.0595,115.7258
ACR069,2007,El Rosario,30.0595,115.7258
ACR864,2007,El Rosario,30.0595,115.7258
ADJ580,2007,El Rosario,30.0595,115.7258
ADN341,2007,El Rosario,30.0595,115.7258
ADO005,2007,El Rosario,30.0595,115.7258
AEH953,2007,El Rosario,30.0595,115.7258
AES648,2007,El Rosario,30.0595,115.7258
AFH630,2007,El Rosario,30.0595,115.7258
AFM940,2007,El Rosario,30.0595,115.7258
AFM961,2007,El Rosario,30.0595,115.7258
AFN114,2007,El Rosario,30.0595,115.7258
AGA018,2007,El Rosario,30.0595,115.7258
AHM522,2007,El Rosario,30.0595,115.7258
AIO495,2007,El Rosario,30.0595,115.7258
AJJ022,2007,El Rosario,30.0595,115.7258
AJJ051,2007,El Rosario,30.0595,115.7258
AJR144,2007,El Rosario,30.0595,115.7258
AJT126,2007,El Rosario,30.0595,115.7258
AJZ474,2007,El Rosario,30.0595,115.7258
BDD503,2007,El Rosario,30.0595,115.7258
BDI658,2007,El Rosario,30.0595,115.7258
BIY708,2007,El Rosario,30.0595,115.7258
BLD311,2007,El Rosario,30.0595,115.7258
BW456,2007,El Rosario,30.0595,115.7258
CCD494,2007,El Rosario,30.0595,115.7258
CCJ732,2007,El Rosario,30.0595,115.7258
CCP315,2007,El Rosario,30.0595,115.7258
CDE910,2007,El Rosario,30.0595,115.7258
CDF225,2007,El Rosario,30.0595,115.7258
CDF314,2007,El Rosario,30.0595,115.7258
CDL325,2007,El Rosario,30.0595,115.7258
CDT398,2007,El Rosario,30.0595,115.7258
CEE175,2007,El Rosario,30.0595,115.7258
CET700,2007,El Rosario,30.0595,115.7258
CEY733,2007,El Rosario,30.0595,115.7258
CFJ809,2007,El Rosario,30.0595,115.7258
CHY863,2007,El Rosario,30.0595,115.7258
CHY879,2007,El Rosario,30.0595,115.7258
CIM285,2007,El Rosario,30.0595,115.7258
CJG947,2007,El Rosario,30.0595,115.7258
CJG961,2007,El Rosario,30.0595,115.7258
CJH011,2007,El Rosario,30.0595,115.7258
CJH090,2007,El Rosario,30.0595,115.7258
CJH111,2007,El Rosario,30.0595,115.7258
CJH114,2007,El Rosario,30.0595,115.7258
CJH125,2007,El Rosario,30.0595,115.7258
EAG841,2007,El Rosario,30.0595,115.7258
EAS415,2007,El Rosario,30.0595,115.7258
EAW036,2007,El Rosario,30.0595,115.7258
EAY022,2007,El Rosario,30.0595,115.7258
ECJ768,2007,El Rosario,30.0595,115.7258
ECK635,2007,El Rosario,30.0595,115.7258
ECN183,2007,El Rosario,30.0595,115.7258
ECT857,2007,El Rosario,30.0595,115.7258
EEG526,2007,El Rosario,30.0595,115.7258
EEU509,2007,El Rosario,30.0595,115.7258
EEU564,2007,El Rosario,30.0595,115.7258
EEU669,2007,El Rosario,30.0595,115.7258
EGE927,2007,El Rosario,30.0595,115.7258
EGW139,2007,El Rosario,30.0595,115.7258
EGW670,2007,El Rosario,30.0595,115.7258
EHK025,2007,El Rosario,30.0595,115.7258
EHR066,2007,El Rosario,30.0595,115.7258
EHS383,2007,El Rosario,30.0595,115.7258
EHZ993,2007,El Rosario,30.0595,115.7258
EKB629,2007,El Rosario,30.0595,115.7258
EKT109,2007,El Rosario,30.0595,115.7258
ELA514,2007,El Rosario,30.0595,115.7258
GAG978,2007,El Rosario,30.0595,115.7258
GAW452,2007,El Rosario,30.0595,115.7258
GAZ991,2007,El Rosario,30.0595,115.7258
GBL447,2007,El Rosario,30.0595,115.7258
GCE783,2007,El Rosario,30.0595,115.7258
GCS800,2007,El Rosario,30.0595,115.7258
GCW709,2007,El Rosario,30.0595,115.7258
GEB732,2007,El Rosario,30.0595,115.7258
GEJ542,2007,El Rosario,30.0595,115.7258
GEP360,2007,El Rosario,30.0595,115.7258
GER620,2007,El Rosario,30.0595,115.7258
GEU856,2007,El Rosario,30.0595,115.7258
GGG458,2007,El Rosario,30.0595,115.7258
GGN890,2007,El Rosario,30.0595,115.7258
GJJ591,2007,El Rosario,30.0595,115.7258
GJR302,2007,El Rosario,30.0595,115.7258
GLM176,2007,El Rosario,30.0595,115.7258
GLU004,2007,El Rosario,30.0595,115.7258
GLZ544,2007,El Rosario,30.0595,115.7258
GMG602,2007,El Rosario,30.0595,115.7258
GMJ409,2007,El Rosario,30.0595,115.7258
GML512,2007,El Rosario,30.0595,115.7258
GML913,2007,El Rosario,30.0595,115.7258
GNU164,2007,El Rosario,30.0595,115.7258
GPG624,2007,El Rosario,30.0595,115.7258
GPH610,2007,El Rosario,30.0595,115.7258
