Tag Code,Report Season,Location,latitude,longitude
009KR,2004,El Rosario,30.0595,115.7258
013RP,2004,El Rosario,30.0595,115.7258
042KR,2004,El Rosario,30.0595,115.7258
050KR,2004,El Rosario,30.0595,115.7258
085SA,2004,El Rosario,30.0595,115.7258
109KR,2004,El Rosario,30.0595,115.7258
118XW,2004,El Rosario,30.0595,115.7258
137XS,2004,El Rosario,30.0595,115.7258
173XB,2004,El Rosario,30.0595,115.7258
207KR,2004,El Rosario,30.0595,115.7258
238ZZ,2004,El Rosario,30.0595,115.7258
265KR,2004,El Rosario,30.0595,115.7258
359ZZ,2004,El Rosario,30.0595,115.7258
363ZZ,2004,El Rosario,30.0595,115.7258
396ZZ,2004,El Rosario,30.0595,115.7258
436WI,2004,El Rosario,30.0595,115.7258
507WI,2004,El Rosario,30.0595,115.7258
543OH,2004,El Rosario,30.0595,115.7258
584KR,2004,El Rosario,30.0595,115.7258
604KR,2004,El Rosario,30.0595,115.7258
614FC,2004,El Rosario,30.0595,115.7258
627FF,2004,El Rosario,30.0595,115.7258
848LA,2004,El Rosario,30.0595,115.7258
884LA,2004,El Rosario,30.0595,115.7258
904UB,2004,El Rosario,30.0595,115.7258
AAI027,2004,El Rosario,30.0595,115.7258
AAI901,2004,El Rosario,30.0595,115.7258
AAR618,2004,El Rosario,30.0595,115.7258
ABJ538,2004,El Rosario,30.0595,115.7258
ABJ757,2004,El Rosario,30.0595,115.7258
ABW402,2004,El Rosario,30.0595,115.7258
ABX230,2004,El Rosario,30.0595,115.7258
ABX731,2004,El Rosario,30.0595,115.7258
ABY324,2004,El Rosario,30.0595,115.7258
ACA611,2004,El Rosario,30.0595,115.7258
ACD847,2004,El Rosario,30.0595,115.7258
ACE948,2004,El Rosario,30.0595,115.7258
ACF251,2004,El Rosario,30.0595,115.7258
ACJ060,2004,El Rosario,30.0595,115.7258
ACJ234,2004,El Rosario,30.0595,115.7258
ACL021,2004,El Rosario,30.0595,115.7258
ACL703,2004,El Rosario,30.0595,115.7258
ACM913,2004,El Rosario,30.0595,115.7258
ACO025,2004,El Rosario,30.0595,115.7258
ACO220,2004,El Rosario,30.0595,115.7258
ACO328,2004,El Rosario,30.0595,115.7258
ACQ310,2004,El Rosario,30.0595,115.7258
ACQ762,2004,El Rosario,30.0595,115.7258
ACR592,2004,El Rosario,30.0595,115.7258
ACU033,2004,El Rosario,30.0595,115.7258
ADA133,2004,El Rosario,30.0595,115.7258
ADC783,2004,El Rosario,30.0595,115.7258
ADJ725,2004,El Rosario,30.0595,115.7258
ADM438,2004,El Rosario,30.0595,115.7258
ADN350,2004,El Rosario,30.0595,115.7258
ADS184,2004,El Rosario,30.0595,115.7258
ADT498,2004,El Rosario,30.0595,115.7258
ADT606,2004,El Rosario,30.0595,115.7258
AEF111,2004,El Rosario,30.0595,115.7258
AEG890,2004,El Rosario,30.0595,115.7258
AEH021,2004,El Rosario,30.0595,115.7258
AEH075,2004,El Rosario,30.0595,115.7258
AEH677,2004,El Rosario,30.0595,115.7258
AEI679,2004,El Rosario,30.0595,115.7258
AEJ410,2004,El Rosario,30.0595,115.7258
AEJ506,2004,El Rosario,30.0595,115.7258
AEK453,2004,El Rosario,30.0595,115.7258
AEL034,2004,El Rosario,30.0595,115.7258
AEN218,2004,El Rosario,30.0595,115.7258
AEO850,2004,El Rosario,30.0595,115.7258
AEP995,2004,El Rosario,30.0595,115.7258
AER922,2004,El Rosario,30.0595,115.7258
AES668,2004,El Rosario,30.0595,115.7258
AEW774,2004,El Rosario,30.0595,115.7258
AEZ006,2004,El Rosario,30.0595,115.7258
AFA351,2004,El Rosario,30.0595,115.7258
AFA932,2004,El Rosario,30.0595,115.7258
AFT588,2004,El Rosario,30.0595,115.7258
AGB295,2004,El Rosario,30.0595,115.7258
AGD279,2004,El Rosario,30.0595,115.7258
AGD809,2004,El Rosario,30.0595,115.7258
AGG304,2004,El Rosario,30.0595,115.7258
AGH031,2004,El Rosario,30.0595,115.7258
AGH756,2004,El Rosario,30.0595,115.7258
AGM054,2004,El Rosario,30.0595,115.7258
AGM284,2004,El Rosario,30.0595,115.7258
AGN537,2004,El Rosario,30.0595,115.7258
AGN683,2004,El Rosario,30.0595,115.7258
AGO465,2004,El Rosario,30.0595,115.7258
AGO739,2004,El Rosario,30.0595,115.7258
AGP839,2004,El Rosario,30.0595,115.7258
AGQ293,2004,El Rosario,30.0595,115.7258
AGR062,2004,El Rosario,30.0595,115.7258
AGR106,2004,El Rosario,30.0595,115.7258
AGR353,2004,El Rosario,30.0595,115.7258
AGR393,2004,El Rosario,30.0595,115.7258
AGS547,2004,El Rosario,30.0595,115.7258
AGS606,2004,El Rosario,30.0595,115.7258
AGX203,2004,El Rosario,30.0595,115.7258
AGY366,2004,El Rosario,30.0595,115.7258
AGY675,2004,El Rosario,30.0595,115.7258
AGY723,2004,El Rosario,30.0595,115.7258
AGY919,2004,El Rosario,30.0595,115.7258
AGZ432,2004,El Rosario,30.0595,115.7258
AHE803,2004,El Rosario,30.0595,115.7258
AHG042,2004,El Rosario,30.0595,115.7258
AHG060,2004,El Rosario,30.0595,115.7258
AHG829,2004,El Rosario,30.0595,115.7258
AHL350,2004,El Rosario,30.0595,115.7258
AHM691,2004,El Rosario,30.0595,115.7258
AHR200,2004,El Rosario,30.0595,115.7258
AHW763,2004,El Rosario,30.0595,115.7258
AIB664,2004,El Rosario,30.0595,115.7258
AIB740,2004,El Rosario,30.0595,115.7258
AIB749,2004,El Rosario,30.0595,115.7258
AIF663,2004,El Rosario,30.0595,115.7258
AIH054,2004,El Rosario,30.0595,115.7258
AIH200,2004,El Rosario,30.0595,115.7258
AII546,2004,El Rosario,30.0595,115.7258
AIN450,2004,El Rosario,30.0595,115.7258
AIO400,2004,El Rosario,30.0595,115.7258
AIS811,2004,El Rosario,30.0595,115.7258
AIU734,2004,El Rosario,30.0595,115.7258
AJC134,2004,El Rosario,30.0595,115.7258
AJH734,2004,El Rosario,30.0595,115.7258
AJJ104,2004,El Rosario,30.0595,115.7258
AJJ146,2004,El Rosario,30.0595,115.7258
AJJ159,2004,El Rosario,30.0595,115.7258
AJJ161,2004,El Rosario,30.0595,115.7258
AJJ166,2004,El Rosario,30.0595,115.7258
AJJ172,2004,El Rosario,30.0595,115.7258
AJJ202,2004,El Rosario,30.0595,115.7258
AJJ207,2004,El Rosario,30.0595,115.7258
AJJ275,2004,El Rosario,30.0595,115.7258
AJO625,2004,El Rosario,30.0595,115.7258
AJT021,2004,El Rosario,30.0595,115.7258
AJX792,2004,El Rosario,30.0595,115.7258
AJX958,2004,El Rosario,30.0595,115.7258
AJY595,2004,El Rosario,30.0595,115.7258
AJY821,2004,El Rosario,30.0595,115.7258
AJZ056,2004,El Rosario,30.0595,115.7258
AJZ100,2004,El Rosario,30.0595,115.7258
AJZ495,2004,El Rosario,30.0595,115.7258
BAM409,2004,El Rosario,30.0595,115.7258
BCM943,2004,El Rosario,30.0595,115.7258
BCN042,2004,El Rosario,30.0595,115.7258
BCN252,2004,El Rosario,30.0595,115.7258
BCR474,2004,El Rosario,30.0595,115.7258
BCS011,2004,El Rosario,30.0595,115.7258
BCU523,2004,El Rosario,30.0595,115.7258
BCX147,2004,El Rosario,30.0595,115.7258
BCX154,2004,El Rosario,30.0595,115.7258
BCX160,2004,El Rosario,30.0595,115.7258
BCX166,2004,El Rosario,30.0595,115.7258
BCX175,2004,El Rosario,30.0595,115.7258
BCX179,2004,El Rosario,30.0595,115.7258
BCX223,2004,El Rosario,30.0595,115.7258
BCX570,2004,El Rosario,30.0595,115.7258
BDB803,2004,El Rosario,30.0595,115.7258
BDC944,2004,El Rosario,30.0595,115.7258
BDC994,2004,El Rosario,30.0595,115.7258
BDD013,2004,El Rosario,30.0595,115.7258
BDD028,2004,El Rosario,30.0595,115.7258
BDD160,2004,El Rosario,30.0595,115.7258
BDF622,2004,El Rosario,30.0595,115.7258
BDR657,2004,El Rosario,30.0595,115.7258
BDW047,2004,El Rosario,30.0595,115.7258
BEC693,2004,El Rosario,30.0595,115.7258
BEF733,2004,El Rosario,30.0595,115.7258
BEH198,2004,El Rosario,30.0595,115.7258
BEI702,2004,El Rosario,30.0595,115.7258
BEO076,2004,El Rosario,30.0595,115.7258
BEQ750,2004,El Rosario,30.0595,115.7258
BES838,2004,El Rosario,30.0595,115.7258
BEX843,2004,El Rosario,30.0595,115.7258
BEY015,2004,El Rosario,30.0595,115.7258
BEY446,2004,El Rosario,30.0595,115.7258
BEY915,2004,El Rosario,30.0595,115.7258
BFC852,2004,El Rosario,30.0595,115.7258
BFC883,2004,El Rosario,30.0595,115.7258
BFG110,2004,El Rosario,30.0595,115.7258
BFG129,2004,El Rosario,30.0595,115.7258
BFG163,2004,El Rosario,30.0595,115.7258
BFI480,2004,El Rosario,30.0595,115.7258
BFL316,2004,El Rosario,30.0595,115.7258
BFR852,2004,El Rosario,30.0595,115.7258
BGS273,2004,El Rosario,30.0595,115.7258
BGS288,2004,El Rosario,30.0595,115.7258
BGS305,2004,El Rosario,30.0595,115.7258
BGS311,2004,El Rosario,30.0595,115.7258
BGS348,2004,El Rosario,30.0595,115.7258
BGS362,2004,El Rosario,30.0595,115.7258
BGS375,2004,El Rosario,30.0595,115.7258
BGS382,2004,El Rosario,30.0595,115.7258
BGS412,2004,El Rosario,30.0595,115.7258
BGS413,2004,El Rosario,30.0595,115.7258
BGS496,2004,El Rosario,30.0595,115.7258
BGS522,2004,El Rosario,30.0595,115.7258
BGS534,2004,El Rosario,30.0595,115.7258
BGS537,2004,El Rosario,30.0595,115.7258
BGT893,2004,El Rosario,30.0595,115.7258
BHG890,2004,El Rosario,30.0595,115.7258
